Pair,Ticker,Outright,LookThrough,Sector,SuperSector,Industry,Return,SuperSectorIndex,SuperSectorIndexReturn
AC104,HWDN LN Equity,0,-0.1,Support Services,Industrial Goods & Services,Industrials,-0.7792208,SXNP Index,1.163616
AC104,IFX GR Equity,0,-1.2,Technology Hardware & Equipment,Technology,Technology,0.8652095,SX8P Index,1.215296
AC104,IMI LN Equity,0,-0.1,Industrial Engineering,Industrial Goods & Services,Industrials,2.394107,SXNP Index,1.163616
AC104,ISS DC Equity,0,-0.1,Support Services,Industrial Goods & Services,Industrials,1.347709,SXNP Index,1.163616
AC104,ITRK LN Equity,0,-0.2,Support Services,Industrial Goods & Services,Industrials,0.533049,SXNP Index,1.163616
AC104,IWG LN Equity,0,-0.1,Support Services,Industrial Goods & Services,Industrials,-0.5167959,SXNP Index,1.163616
AC104,KCR FH Equity,0,-0.1,Industrial Engineering,Industrial Goods & Services,Industrials,1.132824,SXNP Index,1.163616
AC104,KGX GR Equity,0,-0.1,Industrial Engineering,Industrial Goods & Services,Industrials,0.4066312,SXNP Index,1.163616
AC104,KNEBV FH Equity,0,-0.4,Industrial Engineering,Industrial Goods & Services,Industrials,1.874714,SXNP Index,1.163616
AC104,KNIN SW Equity,0,-0.2,Industrial Transportation,Industrial Goods & Services,Industrials,0.4585654,SXNP Index,1.163616
AC104,LDO IM Equity,0,-0.1,Aerospace & Defense,Industrial Goods & Services,Industrials,-0.3021148,SXNP Index,1.163616
AC104,LHA GR Equity,0,-0.5,Travel & Leisure,Travel & Leisure,Consumer Services,-1.353965,SXTP Index,0.5615551
AC104,LIGHT NA Equity,0,-0.1,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,-0.9777778,SXNP Index,1.163616
AC104,LINU GR Equity,0,-1.7,Chemicals,Chemicals,Basic Materials,-0.1401214,SX4P Index,0.7524279
AC104,LR FP Equity,0,-0.4,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,0.6311139,SXNP Index,1.163616
AC104,MAERSKB DC Equity,0,-0.2,Industrial Transportation,Industrial Goods & Services,Industrials,-1.06599,SXNP Index,1.163616
AC104,MAN GR Equity,0,-0.1,Industrial Engineering,Industrial Goods & Services,Industrials,0.2079002,SXNP Index,1.163616
AC104,METSO FH Equity,0,-0.1,Industrial Engineering,Industrial Goods & Services,Industrials,1.443662,SXNP Index,1.163616
AC104,MGGT LN Equity,0,-0.1,Aerospace & Defense,Industrial Goods & Services,Industrials,1.013758,SXNP Index,1.163616
AC104,MRK GR Equity,0,-0.5,Pharmaceuticals & Biotechnology,Health Care,Health Care,1.176471,SXDP Index,0.646873
AC104,MTX GR Equity,0,-0.2,Aerospace & Defense,Industrial Goods & Services,Industrials,1.671827,SXNP Index,1.163616
AC104,MUV2 GR Equity,0,-1.3,Nonlife Insurance,Insurance,Financials,0.4052959,SXIP Index,0.0144087
AC104,OERL SW Equity,0,-0.1,Industrial Engineering,Industrial Goods & Services,Industrials,1.440329,SXNP Index,1.163616
AC104,PRY IM Equity,0,-0.1,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,2.211765,SXNP Index,1.163616
AC104,RAND NA Equity,0,-0.1,Support Services,Industrial Goods & Services,Industrials,-1.219512,SXNP Index,1.163616
AC104,RF FP Equity,0,-0.1,Financial Services,Financial Services,Financials,0.4431315,SXFP Index,-0.1056954
AC104,RMG LN Equity,0,-0.1,Industrial Transportation,Industrial Goods & Services,Industrials,0.1849188,SXNP Index,1.163616
AC104,ROR LN Equity,0,-0.1,Industrial Engineering,Industrial Goods & Services,Industrials,0.6410257,SXNP Index,1.163616
AC104,RPC LN Equity,0,-0.1,General Industrials,Industrial Goods & Services,Industrials,1.324682,SXNP Index,1.163616
AC104,RR/ LN Equity,0,-0.5,Aerospace & Defense,Industrial Goods & Services,Industrials,0.505459,SXNP Index,1.163616
AC104,RTO LN Equity,0,-0.2,Support Services,Industrial Goods & Services,Industrials,1.109489,SXNP Index,1.163616
AC104,RWE GR Equity,0,-0.5,"Gas, Water & Multiutilities",Utilities,Utilities,-0.4117109,SX6P Index,-0.4399267
AC104,RXL FP Equity,0,-0.1,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,0.394011,SXNP Index,1.163616
AC104,SAABB SS Equity,0,-0.1,Aerospace & Defense,Industrial Goods & Services,Industrials,1.475501,SXNP Index,1.163616
AC104,SAF FP Equity,0,-0.8,Aerospace & Defense,Industrial Goods & Services,Industrials,1.019913,SXNP Index,1.163616
AC104,SAND SS Equity,0,-0.4,Industrial Engineering,Industrial Goods & Services,Industrials,0.6557377,SXNP Index,1.163616
AC104,SAP GR Equity,0,-4.7,Software & Computer Services,Technology,Technology,0.2561576,SX8P Index,1.215296
AC104,SCHP SW Equity,0,-0.2,Industrial Engineering,Industrial Goods & Services,Industrials,1.373626,SXNP Index,1.163616
AC104,SECUB SS Equity,0,-0.1,Support Services,Industrial Goods & Services,Industrials,1.020049,SXNP Index,1.163616
AC104,SGSN SW Equity,0,-0.3,Support Services,Industrial Goods & Services,Industrials,1.168929,SXNP Index,1.163616
AC104,SIE GR Equity,0,-6.6,General Industrials,Industrial Goods & Services,Industrials,1.070257,SXNP Index,1.163616
AC104,SIE GY Equity,64.1,0,General Industrials,Industrial Goods & Services,Industrials,1.364186,SXNP Index,1.163616
AC104,SKFB SS Equity,0,-0.1,Industrial Engineering,Industrial Goods & Services,Industrials,0.17991,SXNP Index,1.163616
AC104,SKG ID Equity,0,-0.2,General Industrials,Industrial Goods & Services,Industrials,0.9631728,SXNP Index,1.163616
AC104,SMDS LN Equity,0,-0.1,General Industrials,Industrial Goods & Services,Industrials,2.850291,SXNP Index,1.163616
AC104,SMIN LN Equity,0,-0.2,General Industrials,Industrial Goods & Services,Industrials,1.305862,SXNP Index,1.163616
AC104,SPIE FP Equity,0,-0.1,Support Services,Industrial Goods & Services,Industrials,0.41841,SXNP Index,1.163616
AC104,SPX LN Equity,0,-0.1,Industrial Engineering,Industrial Goods & Services,Industrials,2.427565,SXNP Index,1.163616
AC104,SRT3 GR Equity,0,-0.1,Industrial Engineering,Industrial Goods & Services,Industrials,0.1454545,SXNP Index,1.163616
AC104,SU FP Equity,0,-0.8,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,0.2832059,SXNP Index,1.163616
AC104,SXS LN Equity,0,-0.1,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,1.325019,SXNP Index,1.163616
AC104,TEP FP Equity,0,-0.2,Support Services,Industrial Goods & Services,Industrials,1.248357,SXNP Index,1.163616
AC104,TKA GR Equity,0,-0.7,General Industrials,Industrial Goods & Services,Industrials,-1.238532,SXNP Index,1.163616
AC104,TPK LN Equity,0,-0.1,Support Services,Industrial Goods & Services,Industrials,-0.7868384,SXNP Index,1.163616
AC104,TRELB SS Equity,0,-0.1,Industrial Engineering,Industrial Goods & Services,Industrials,0.1894452,SXNP Index,1.163616
AC104,VACN SW Equity,0,-0.1,Industrial Engineering,Industrial Goods & Services,Industrials,1.04,SXNP Index,1.163616
AC104,VNA GR Equity,0,-1,Real Estate Investment & Services,Real Estate,Financials,0.7097406,SX86P Index,0.4804201
AC104,VOLVB SS Equity,0,-0.5,Industrial Engineering,Industrial Goods & Services,Industrials,0.5542085,SXNP Index,1.163616
AC104,VOW3 GR Equity,0,-1.3,Automobiles & Parts,Automobiles & Parts,Consumer Goods,-0.2738226,SXAP Index,0.498554
AC104,VPK NA Equity,0,-0.1,Industrial Transportation,Industrial Goods & Services,Industrials,1.212427,SXNP Index,1.163616
AC104,WDI GR Equity,0,-0.3,Support Services,Industrial Goods & Services,Industrials,2.497434,SXNP Index,1.163616
AC104,WEIR LN Equity,0,-0.1,Industrial Engineering,Industrial Goods & Services,Industrials,1.994446,SXNP Index,1.163616
AC104,WRT1V FH Equity,0,-0.2,Industrial Engineering,Industrial Goods & Services,Industrials,1.424242,SXNP Index,1.163616
AC106,BBY LN Equity,11.5,0,Construction & Materials,Construction & Materials,Industrials,1.417214,SXOP Index,0.4328029
AC106,URW NA Equity,-18.8,0,Real Estate Investment Trusts,Real Estate,Financials,0.477707,SX86P Index,0.4804201
AC107,FLS DC Equity,-36.8,0,Construction & Materials,Construction & Materials,Industrials,0.9625669,SXOP Index,0.4328029
AC107,METSO FH Equity,38.2,0,Industrial Engineering,Industrial Goods & Services,Industrials,1.443662,SXNP Index,1.163616
AC108,AAL LN Equity,0,-0.4,Mining,Basic Resources,Basic Materials,-0.8402394,SXPP Index,-0.2781055
AC108,ABF LN Equity,0,-0.2,Food Producers,Food & Beverage,Consumer Goods,-0.03982477,SX3P Index,0.2192515
AC108,ADM LN Equity,0,-0.1,Nonlife Insurance,Insurance,Financials,0.9303562,SXIP Index,0.0144087
AC108,AHT LN Equity,0,-0.2,Support Services,Industrial Goods & Services,Industrials,1.125054,SXNP Index,1.163616
AC108,ANTO LN Equity,0,-0.1,Mining,Basic Resources,Basic Materials,-0.6762295,SXPP Index,-0.2781055
AC108,ATC NA Equity,0,-0.1,Fixed Line Telecommunications,Telecommunications,Telecommunications,-2.53012,SXKP Index,-0.4873369
AC108,AV/ LN Equity,0,-0.4,Life Insurance,Insurance,Financials,-0.1203369,SXIP Index,0.0144087
AC108,AZN LN Equity,0,-1.5,Pharmaceuticals & Biotechnology,Health Care,Health Care,0.4947669,SXDP Index,0.646873
AC108,BA/ LN Equity,0,-0.5,Aerospace & Defense,Industrial Goods & Services,Industrials,0.496124,SXNP Index,1.163616
AC108,BARC LN Equity,0,-0.7,Banks,Banks,Financials,-1.0086,SX7P Index,-0.6109482
AC108,BATS LN Equity,0,-1.9,Tobacco,Personal & Household Goods,Consumer Goods,-0.70716,SXQP Index,0.5819758
AC108,BDEV LN Equity,0,-0.1,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,-0.2272258,SXQP Index,0.5819758
AC108,BKG LN Equity,0,-0.1,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,-0.1397429,SXQP Index,0.5819758
AC108,BLND LN Equity,0,-0.1,Real Estate Investment Trusts,Real Estate,Financials,-0.3623188,SX86P Index,0.4804201
AC108,BLT LN Equity,0,-0.8,Mining,Basic Resources,Basic Materials,-0.03512469,SXPP Index,-0.2781055
AC108,BNZL LN Equity,0,-0.2,Support Services,Industrial Goods & Services,Industrials,-0.04361099,SXNP Index,1.163616
AC108,BP/ LN Equity,0,-2.5,Oil & Gas Producers,Oil & Gas,Oil & Gas,0.8381799,SXEP Index,1.379135
AC108,BRBY LN Equity,0,-0.2,Personal Goods,Personal & Household Goods,Consumer Goods,1.448576,SXQP Index,0.5819758
AC108,BT/A LN Equity,0,-1.7,Fixed Line Telecommunications,Telecommunications,Telecommunications,-2.151926,SXKP Index,-0.4873369
AC108,CCH LN Equity,0,-0.1,Beverages,Food & Beverage,Consumer Goods,2.881291,SX3P Index,0.2192515
AC108,CCL LN Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,0.6993007,SXTP Index,0.5615551
AC108,CLNX SM Equity,0,-0.2,Mobile Telecommunications,Telecommunications,Telecommunications,0.09383378,SXKP Index,-0.4873369
AC108,CNA LN Equity,0,-0.2,"Gas, Water & Multiutilities",Utilities,Utilities,-0.3666361,SX6P Index,-0.4399267
AC108,CPG LN Equity,0,-0.6,Travel & Leisure,Travel & Leisure,Consumer Services,0.6293266,SXTP Index,0.5615551
AC108,CRDA LN Equity,0,-0.1,Chemicals,Chemicals,Basic Materials,0.3280705,SX4P Index,0.7524279
AC108,CRH ID Equity,0,-0.5,Construction & Materials,Construction & Materials,Industrials,-0.228385,SXOP Index,0.4328029
AC108,DCC LN Equity,0,-0.1,Support Services,Industrial Goods & Services,Industrials,0.2177068,SXNP Index,1.163616
AC108,DGE LN Equity,0,-1.5,Beverages,Food & Beverage,Consumer Goods,0.856414,SX3P Index,0.2192515
AC108,DLG LN Equity,0,-0.1,Nonlife Insurance,Insurance,Financials,0.179265,SXIP Index,0.0144087
AC108,DRI GR Equity,0,-0.1,Mobile Telecommunications,Telecommunications,Telecommunications,-0.7850834,SXKP Index,-0.4873369
AC108,DTE GR Equity,0,-2.4,Mobile Telecommunications,Telecommunications,Telecommunications,0.1444043,SXKP Index,-0.4873369
AC108,ELISA FH Equity,0,-0.4,Fixed Line Telecommunications,Telecommunications,Telecommunications,-0.240616,SXKP Index,-0.4873369
AC108,EVR LN Equity,0,-0.1,Industrial Metals & Mining,Basic Resources,Basic Materials,0.9181331,SXPP Index,-0.2781055
AC108,EXPN LN Equity,0,-0.4,Support Services,Industrial Goods & Services,Industrials,0.7865758,SXNP Index,1.163616
AC108,EZJ LN Equity,0,-0.1,Travel & Leisure,Travel & Leisure,Consumer Services,-1.165644,SXTP Index,0.5615551
AC108,FERG LN Equity,0,-0.3,Support Services,Industrial Goods & Services,Industrials,1.016227,SXNP Index,1.163616
AC108,FNTN GR Equity,0,-0.2,Mobile Telecommunications,Telecommunications,Telecommunications,0.8718396,SXKP Index,-0.4873369
AC108,GLEN LN Equity,0,-0.9,Mining,Basic Resources,Basic Materials,-2.475764,SXPP Index,-0.2781055
AC108,GSK LN Equity,0,-1.6,Pharmaceuticals & Biotechnology,Health Care,Health Care,0.708489,SXDP Index,0.646873
AC108,GVC LN Equity,0,-0.1,Travel & Leisure,Travel & Leisure,Consumer Services,2.827521,SXTP Index,0.5615551
AC108,HL/ LN Equity,0,-0.1,Financial Services,Financial Services,Financials,2.831595,SXFP Index,-0.1056954
AC108,HLMA LN Equity,0,-0.1,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,1.568335,SXNP Index,1.163616
AC108,HSBA LN Equity,0,-3.2,Banks,Banks,Financials,-0.7858546,SX7P Index,-0.6109482
AC108,IAG LN Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,-0.8494435,SXTP Index,0.5615551
AC108,IHG LN Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,0.5275375,SXTP Index,0.5615551
AC108,III LN Equity,0,-0.2,Financial Services,Financial Services,Financials,0.1966354,SXFP Index,-0.1056954
AC108,IMB LN Equity,0,-0.6,Tobacco,Personal & Household Goods,Consumer Goods,-0.3772291,SXQP Index,0.5819758
AC108,INF LN Equity,0,-0.2,Media,Media,Consumer Services,1.120114,SXMP Index,0.9075618
AC108,ISAT LN Equity,0,-0.2,Mobile Telecommunications,Telecommunications,Telecommunications,1.774691,SXKP Index,-0.4873369
AC108,ITRK LN Equity,0,-0.2,Support Services,Industrial Goods & Services,Industrials,0.533049,SXNP Index,1.163616
AC108,ITV LN Equity,0,-0.1,Media,Media,Consumer Services,0.4744627,SXMP Index,0.9075618
AC108,JE/ LN Equity,0,-0.1,General Retailers,Retail,Consumer Services,0.8571429,SXRP Index,0.6251879
AC108,JMAT LN Equity,0,-0.2,Chemicals,Chemicals,Basic Materials,-0.5289533,SX4P Index,0.7524279
AC108,KGF LN Equity,0,-0.1,General Retailers,Retail,Consumer Services,1.038874,SXRP Index,0.6251879
AC108,KPN NA Equity,0,-0.5,Fixed Line Telecommunications,Telecommunications,Telecommunications,0.1213592,SXKP Index,-0.4873369
AC108,LAND LN Equity,0,-0.2,Real Estate Investment Trusts,Real Estate,Financials,0.2308742,SX86P Index,0.4804201
AC108,LGEN LN Equity,0,-0.3,Life Insurance,Insurance,Financials,0.07510327,SXIP Index,0.0144087
AC108,LLOY LN Equity,0,-1,Banks,Banks,Financials,-0.6990785,SX7P Index,-0.6109482
AC108,LSE LN Equity,0,-0.3,Financial Services,Financial Services,Financials,0,SXFP Index,-0.1056954
AC108,MCRO LN Equity,0,-0.1,Software & Computer Services,Technology,Technology,1.597818,SX8P Index,1.215296
AC108,MKS LN Equity,0,-0.1,General Retailers,Retail,Consumer Services,-0.4482869,SXRP Index,0.6251879
AC108,MNDI LN Equity,0,-0.2,Forestry & Paper,Basic Resources,Basic Materials,0.1456311,SXPP Index,-0.2781055
AC108,MRO LN Equity,0,-0.2,Construction & Materials,Construction & Materials,Industrials,0,SXOP Index,0.4328029
AC108,MRW LN Equity,0,-0.1,Food & Drug Retailers,Retail,Consumer Services,0.4315418,SXRP Index,0.6251879
AC108,NG/ LN Equity,0,-0.6,"Gas, Water & Multiutilities",Utilities,Utilities,-1.843743,SX6P Index,-0.4399267
AC108,NMC LN Equity,0,-0.1,Health Care Equipment & Services,Health Care,Health Care,1.867572,SXDP Index,0.646873
AC108,NXT LN Equity,0,-0.2,General Retailers,Retail,Consumer Services,1.287263,SXRP Index,0.6251879
AC108,O2D GR Equity,0,-0.1,Mobile Telecommunications,Telecommunications,Telecommunications,0.05557099,SXKP Index,-0.4873369
AC108,OCDO LN Equity,0,-0.1,Food & Drug Retailers,Retail,Consumer Services,9.045971,SXRP Index,0.6251879
AC108,ORA FP Equity,0,-1.8,Fixed Line Telecommunications,Telecommunications,Telecommunications,-0.8727761,SXKP Index,-0.4873369
AC108,PPB ID Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,0.5841742,SXTP Index,0.5615551
AC108,PROX BB Equity,0,-0.2,Fixed Line Telecommunications,Telecommunications,Telecommunications,0,SXKP Index,-0.4873369
AC108,PRU LN Equity,0,-1,Life Insurance,Insurance,Financials,-1.256983,SXIP Index,0.0144087
AC108,PSN LN Equity,0,-0.2,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,0.8484849,SXQP Index,0.5819758
AC108,PSON LN Equity,0,-0.2,Media,Media,Consumer Services,1.770507,SXMP Index,0.9075618
AC108,RB/ LN Equity,0,-0.9,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,-0.2510198,SXQP Index,0.5819758
AC108,RBS LN Equity,0,-0.3,Banks,Banks,Financials,-2.277267,SX7P Index,-0.6109482
AC108,RDSA LN Equity,0,-2.7,Oil & Gas Producers,Oil & Gas,Oil & Gas,1.125915,SXEP Index,1.379135
AC108,RDSB LN Equity,0,-2.2,Oil & Gas Producers,Oil & Gas,Oil & Gas,0.8889695,SXEP Index,1.379135
AC108,REL LN Equity,0,-0.4,Media,Media,Consumer Services,-0.2416918,SXMP Index,0.9075618
AC108,RIO LN Equity,0,-1.1,Mining,Basic Resources,Basic Materials,-0.3604903,SXPP Index,-0.2781055
AC108,RMG LN Equity,0,-0.1,Industrial Transportation,Industrial Goods & Services,Industrials,0.1849188,SXNP Index,1.163616
AC108,RMV LN Equity,0,-0.1,Media,Media,Consumer Services,0.2766798,SXMP Index,0.9075618
AC108,RR/ LN Equity,0,-0.4,Aerospace & Defense,Industrial Goods & Services,Industrials,0.505459,SXNP Index,1.163616
AC108,RRS LN Equity,0,-0.1,Mining,Basic Resources,Basic Materials,-1.419176,SXPP Index,-0.2781055
AC108,RSA LN Equity,0,-0.2,Nonlife Insurance,Insurance,Financials,-0.3970678,SXIP Index,0.0144087
AC108,RTO LN Equity,0,-0.1,Support Services,Industrial Goods & Services,Industrials,1.109489,SXNP Index,1.163616
AC108,SBRY LN Equity,0,-0.1,Food & Drug Retailers,Retail,Consumer Services,0.0911577,SXRP Index,0.6251879
AC108,SCMN SW Equity,0,-0.6,Fixed Line Telecommunications,Telecommunications,Telecommunications,-0.2834714,SXKP Index,-0.4873369
AC108,SDR LN Equity,0,-0.1,Financial Services,Financial Services,Financials,-0.7343941,SXFP Index,-0.1056954
AC108,SGE LN Equity,0,-0.2,Software & Computer Services,Technology,Technology,1.689958,SX8P Index,1.215296
AC108,SGRO LN Equity,0,-0.1,Real Estate Investment Trusts,Real Estate,Financials,0.8316008,SX86P Index,0.4804201
AC108,SHP LN Equity,0,-0.8,Pharmaceuticals & Biotechnology,Health Care,Health Care,0.1630182,SXDP Index,0.646873
AC108,SKG ID Equity,0,-0.2,General Industrials,Industrial Goods & Services,Industrials,0.9631728,SXNP Index,1.163616
AC108,SKY LN Equity,0,-0.3,Media,Media,Consumer Services,2.247191,SXMP Index,0.9075618
AC108,SLA LN Equity,0,-0.2,Financial Services,Financial Services,Financials,-1.03125,SXFP Index,-0.1056954
AC108,SMDS LN Equity,0,-0.1,General Industrials,Industrial Goods & Services,Industrials,2.850291,SXNP Index,1.163616
AC108,SMIN LN Equity,0,-0.1,General Industrials,Industrial Goods & Services,Industrials,1.305862,SXNP Index,1.163616
AC108,SMT LN Equity,0,-0.2,Equity Investment Instruments,Financial Services,Financials,0.9310987,SXFP Index,-0.1056954
AC108,SN/ LN Equity,0,-0.3,Health Care Equipment & Services,Health Care,Health Care,0.7150922,SXDP Index,0.646873
AC108,SRCG SW Equity,0,-0.1,Fixed Line Telecommunications,Telecommunications,Telecommunications,-0.9275362,SXKP Index,-0.4873369
AC108,SSE LN Equity,0,-0.3,Electricity,Utilities,Utilities,-1.363473,SX6P Index,-0.4399267
AC108,STAN LN Equity,0,-0.4,Banks,Banks,Financials,-0.8461208,SX7P Index,-0.6109482
AC108,STJ LN Equity,0,-0.1,Life Insurance,Insurance,Financials,-0.2532714,SXIP Index,0.0144087
AC108,SVT LN Equity,0,-0.1,"Gas, Water & Multiutilities",Utilities,Utilities,-3.644533,SX6P Index,-0.4399267
AC108,TEF SM Equity,0,-2.1,Fixed Line Telecommunications,Telecommunications,Telecommunications,-0.4672291,SXKP Index,-0.4873369
AC108,TEL NO Equity,0,-0.7,Mobile Telecommunications,Telecommunications,Telecommunications,-1.061998,SXKP Index,-0.4873369
AC108,TEL2B SS Equity,0,-0.2,Mobile Telecommunications,Telecommunications,Telecommunications,0,SXKP Index,-0.4873369
AC108,TELIA SS Equity,0,-0.6,Mobile Telecommunications,Telecommunications,Telecommunications,-0.6674613,SXKP Index,-0.4873369
