Manager,Ticker,Outright,LookThrough,Sector,SuperSector,Industry,Return,SuperSectorIndex,SuperSectorIndexReturn
AC,BAS GR Equity,0,-3.6,Chemicals,Chemicals,Basic Materials,-0.4408523,SX4P Index,0.5173808
AC,BATS LN Equity,0,-7.7,Tobacco,Personal & Household Goods,Consumer Goods,2.356021,SXQP Index,1.072337
AC,BAYN GR Equity,0,-3.9,Pharmaceuticals & Biotechnology,Health Care,Health Care,-1.586805,SXDP Index,0.9666694
AC,BBA LN Equity,0,-0.7,Industrial Transportation,Industrial Goods & Services,Industrials,0.1186944,SXNP Index,0.650126
AC,BBOX LN Equity,0,1.6,Real Estate Investment Trusts,Real Estate,Financials,0.7060333,SX86P Index,0.3669621
AC,BBY LN Equity,0,-0.4,Construction & Materials,Construction & Materials,Industrials,0.5730659,SXOP Index,0.8841428
AC,BCA LN Equity,0,-0.3,Support Services,Industrial Goods & Services,Industrials,1.555556,SXNP Index,0.650126
AC,BDEV LN Equity,0,-1,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,-0.5603362,SXQP Index,1.072337
AC,BEI GR Equity,0,-0.5,Personal Goods,Personal & Household Goods,Consumer Goods,-0.2875334,SXQP Index,1.072337
AC,BEZ LN Equity,0,-0.6,Nonlife Insurance,Insurance,Financials,-1.567944,SXIP Index,1.062417
AC,BGEO LN Equity,0,-0.2,Banks,Banks,Financials,-1.090178,SX7P Index,0.6701741
AC,BGFD LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,-0.241838,SXFP Index,0.905816
AC,BKG LN Equity,-15.4,-0.9,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,-0.242653,SXQP Index,1.072337
AC,BLND LN Equity,-69.7,4.3,Real Estate Investment Trusts,Real Estate,Financials,0.1513775,SX86P Index,0.3669621
AC,BLT LN Equity,0,-3.1,Mining,Basic Resources,Basic Materials,1.016211,SXPP Index,-0.653875
AC,BME LN Equity,0,-0.7,General Retailers,Retail,Consumer Services,0.5494506,SXRP Index,0.6456596
AC,BMW GR Equity,0,-1.2,Automobiles & Parts,Automobiles & Parts,Consumer Goods,-0.7539936,SXAP Index,0.5500247
AC,BNKR LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0.116144,SXFP Index,0.905816
AC,BNZL LN Equity,0,-0.7,Support Services,Industrial Goods & Services,Industrials,0.1318681,SXNP Index,0.650126
AC,BOY LN Equity,0,-0.4,Industrial Engineering,Industrial Goods & Services,Industrials,0.4636785,SXNP Index,0.650126
AC,BP/ LN Equity,0,-9.9,Oil & Gas Producers,Oil & Gas,Oil & Gas,1.430565,SXEP Index,1.100116
AC,BRBY LN Equity,0,-0.8,Personal Goods,Personal & Household Goods,Consumer Goods,-2.653631,SXQP Index,1.072337
AC,BRW LN Equity,0,-0.1,Financial Services,Financial Services,Financials,-0.5681818,SXFP Index,0.905816
AC,BT/A LN Equity,0,-2.9,Fixed Line Telecommunications,Telecommunications,Telecommunications,2.836062,SXKP Index,1.884442
AC,BTEM LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,-0.1342282,SXFP Index,0.905816
AC,BTG LN Equity,0,-0.4,Pharmaceuticals & Biotechnology,Health Care,Health Care,0,SXDP Index,0.9666694
AC,BVIC LN Equity,0,-0.4,Beverages,Food & Beverage,Consumer Goods,0.6435006,SX3P Index,1.030116
AC,BVS LN Equity,0,-0.3,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,0.6266786,SXQP Index,1.072337
AC,BWY LN Equity,57,-0.7,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,-0.6460388,SXQP Index,1.072337
AC,BYG LN Equity,0,1.1,Real Estate Investment Trusts,Real Estate,Financials,-1.126609,SX86P Index,0.3669621
AC,CAPC LN Equity,0,-0.2,Real Estate Investment & Services,Real Estate,Financials,-0.1403016,SX86P Index,0.3669621
AC,CARD LN Equity,0,-0.2,General Retailers,Retail,Consumer Services,-2.091837,SXRP Index,0.6456596
AC,CARLB DC Equity,-48.9,0,Beverages,Food & Beverage,Consumer Goods,-0.0532198,SX3P Index,1.030116
AC,CBG LN Equity,0,-0.4,Banks,Banks,Financials,1.31397,SX7P Index,0.6701741
AC,CBK GR Equity,0,-0.4,Banks,Banks,Financials,-0.4483218,SX7P Index,0.6701741
AC,CCC LN Equity,0,-0.2,Software & Computer Services,Technology,Technology,-0.6849315,SX8P Index,0.2669742
AC,CCH LN Equity,0,-0.4,Beverages,Food & Beverage,Consumer Goods,-0.1190476,SX3P Index,1.030116
AC,CCL LN Equity,0,-0.7,Travel & Leisure,Travel & Leisure,Consumer Services,-0.5122235,SXTP Index,0.6633038
AC,CEY LN Equity,0,-0.2,Mining,Basic Resources,Basic Materials,2.147766,SXPP Index,-0.653875
AC,CINE LN Equity,0,-0.5,Travel & Leisure,Travel & Leisure,Consumer Services,1.284958,SXTP Index,0.6633038
AC,CLDN LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0.3696858,SXFP Index,0.905816
AC,CLNX SM Equity,0,-0.2,Mobile Telecommunications,Telecommunications,Telecommunications,1.76416,SXKP Index,1.884442
AC,CNA LN Equity,0,-0.8,"Gas, Water & Multiutilities",Utilities,Utilities,1.574307,SX6P Index,1.683118
AC,CNE LN Equity,0,-0.3,Oil & Gas Producers,Oil & Gas,Oil & Gas,-0.3257329,SXEP Index,1.100116
AC,COA LN Equity,0,-0.2,General Industrials,Industrial Goods & Services,Industrials,0.7915567,SXNP Index,0.650126
AC,COB LN Equity,0,-0.3,Aerospace & Defense,Industrial Goods & Services,Industrials,0.6235386,SXNP Index,0.650126
AC,CON GR Equity,0,-1,Automobiles & Parts,Automobiles & Parts,Consumer Goods,0.02571355,SXAP Index,0.5500247
AC,CPG LN Equity,0,-2.2,Travel & Leisure,Travel & Leisure,Consumer Services,0.5268051,SXTP Index,0.6633038
AC,CPI LN Equity,0,-0.5,Support Services,Industrial Goods & Services,Industrials,1.790763,SXNP Index,0.650126
AC,CRDA LN Equity,-27.6,-1.1,Chemicals,Chemicals,Basic Materials,0.9058353,SX4P Index,0.5173808
AC,CRH ID Equity,0,-2,Construction & Materials,Construction & Materials,Industrials,0.6666667,SXOP Index,0.8841428
AC,CRST LN Equity,0,-0.1,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,0.2594707,SXQP Index,1.072337
AC,CSP LN Equity,0,-0.3,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,-0.7611241,SXQP Index,1.072337
AC,CTEC LN Equity,0,-0.6,Health Care Equipment & Services,Health Care,Health Care,-2.39141,SXDP Index,0.9666694
AC,CTY LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0.4683841,SXFP Index,0.905816
AC,CWK LN Equity,0,-0.1,Food Producers,Food & Beverage,Consumer Goods,0.2380952,SX3P Index,1.030116
AC,CYBG LN Equity,0,-0.2,Banks,Banks,Financials,0.9168704,SX7P Index,0.6701741
AC,DAI GR Equity,0,-2.3,Automobiles & Parts,Automobiles & Parts,Consumer Goods,0.2506266,SXAP Index,0.5500247
AC,DB1 GR Equity,0,-1,Financial Services,Financial Services,Financials,0.5242464,SXFP Index,0.905816
AC,DBK GR Equity,0,-0.8,Banks,Banks,Financials,1.181878,SX7P Index,0.6701741
AC,DC/ LN Equity,0,-0.4,General Retailers,Retail,Consumer Services,-1.229946,SXRP Index,0.6456596
AC,DCC LN Equity,0,-1.1,Support Services,Industrial Goods & Services,Industrials,0.5873715,SXNP Index,0.650126
AC,DCG LN Equity,0,-0.1,Food Producers,Food & Beverage,Consumer Goods,-1.4,SX3P Index,1.030116
AC,DGE LN Equity,0,-5.8,Beverages,Food & Beverage,Consumer Goods,0.8502772,SX3P Index,1.030116
AC,DLG LN Equity,0,-0.9,Nonlife Insurance,Insurance,Financials,-0.0877193,SXIP Index,1.062417
AC,DLN LN Equity,0,2.1,Real Estate Investment Trusts,Real Estate,Financials,-0.1624431,SX86P Index,0.3669621
AC,DOM LN Equity,0,-0.3,Travel & Leisure,Travel & Leisure,Consumer Services,0.2037846,SXTP Index,0.6633038
AC,DPH LN Equity,0,-0.5,Pharmaceuticals & Biotechnology,Health Care,Health Care,1.465201,SXDP Index,0.9666694
AC,DPLM LN Equity,0,-0.1,Support Services,Industrial Goods & Services,Industrials,0.07692308,SXNP Index,0.650126
AC,DPW GR Equity,0,-1.3,Industrial Transportation,Industrial Goods & Services,Industrials,-0.6832075,SXNP Index,0.650126
AC,DRI GR Equity,0,-0.1,Mobile Telecommunications,Telecommunications,Telecommunications,-0.4562422,SXKP Index,1.884442
AC,DRX LN Equity,0,-0.2,Electricity,Utilities,Utilities,-0.8449004,SX6P Index,1.683118
AC,DTE GR Equity,0,-4.3,Mobile Telecommunications,Telecommunications,Telecommunications,1.124859,SXKP Index,1.884442
AC,ECM LN Equity,0,-0.7,Support Services,Industrial Goods & Services,Industrials,0,SXNP Index,0.650126
AC,EDIN LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0.4457652,SXFP Index,0.905816
AC,EFM LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0.5602241,SXFP Index,0.905816
AC,ELISA FH Equity,0,-0.4,Fixed Line Telecommunications,Telecommunications,Telecommunications,1.405975,SXKP Index,1.884442
AC,ELM LN Equity,0,-0.1,Chemicals,Chemicals,Basic Materials,-0.3278688,SX4P Index,0.5173808
AC,EMG LN Equity,0,-0.5,Financial Services,Financial Services,Financials,0.5714286,SXFP Index,0.905816
AC,EOAN GR Equity,0,-0.9,"Gas, Water & Multiutilities",Utilities,Utilities,1.866436,SX6P Index,1.683118
AC,EQN LN Equity,0,-0.2,Support Services,Industrial Goods & Services,Industrials,-1.077586,SXNP Index,0.650126
AC,ERM LN Equity,0,-0.1,Media,Media,Consumer Services,1.608187,SXMP Index,0.5542246
AC,ESNT LN Equity,0,-0.2,Support Services,Industrial Goods & Services,Industrials,-1.63385,SXNP Index,0.650126
AC,ESUR LN Equity,0,-0.1,Nonlife Insurance,Insurance,Financials,-0.4651163,SXIP Index,1.062417
AC,ETO LN Equity,0,-0.2,Media,Media,Consumer Services,1.010101,SXMP Index,0.5542246
AC,EVR LN Equity,0,-0.2,Industrial Metals & Mining,Basic Resources,Basic Materials,2.277349,SXPP Index,-0.653875
AC,EXPN LN Equity,0,-1.5,Support Services,Industrial Goods & Services,Industrials,0.8310992,SXNP Index,0.650126
AC,EZJ LN Equity,0,-0.4,Travel & Leisure,Travel & Leisure,Consumer Services,0.3362886,SXTP Index,0.6633038
AC,FCPT LN Equity,0,-0.1,Real Estate Investment & Services,Real Estate,Financials,-0.265252,SX86P Index,0.3669621
AC,FCS LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,-0.3546099,SXFP Index,0.905816
AC,FCSS LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0.2105263,SXFP Index,0.905816
AC,FDM LN Equity,0,-0.1,Software & Computer Services,Technology,Technology,1.880878,SX8P Index,0.2669742
AC,FDSA LN Equity,0,-0.1,Software & Computer Services,Technology,Technology,0,SX8P Index,0.2669742
AC,FERG LN Equity,86.6,-1.3,Support Services,Industrial Goods & Services,Industrials,0.3656915,SXNP Index,0.650126
AC,FEV LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,2.272727,SXFP Index,0.905816
AC,FGP LN Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,1.792115,SXTP Index,0.6633038
AC,FGT LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0.4962779,SXFP Index,0.905816
AC,FLS DC Equity,-36.5,0,Construction & Materials,Construction & Materials,Industrials,0.5866666,SXOP Index,0.8841428
AC,FME GR Equity,0,-0.9,Health Care Equipment & Services,Health Care,Health Care,-0.349162,SXDP Index,0.9666694
AC,FNTN GR Equity,0,-0.2,Mobile Telecommunications,Telecommunications,Telecommunications,3.884372,SXKP Index,1.884442
AC,FRCL LN Equity,0,-0.3,Equity Investment Instruments,Financial Services,Financials,0.1451379,SXFP Index,0.905816
AC,FRE GR Equity,0,-1.3,Health Care Equipment & Services,Health Care,Health Care,0.1484561,SXDP Index,0.9666694
AC,FRES LN Equity,0,-0.2,Mining,Basic Resources,Basic Materials,2.06278,SXPP Index,-0.653875
AC,FSJ LN Equity,0,-0.1,Industrial Transportation,Industrial Goods & Services,Industrials,-0.2275313,SXNP Index,0.650126
AC,FXPO LN Equity,0,-0.1,Industrial Metals & Mining,Basic Resources,Basic Materials,-1.200218,SXPP Index,-0.653875
AC,GAW LN Equity,0,-0.2,Leisure Goods,Personal & Household Goods,Consumer Goods,-0.4942339,SXQP Index,1.072337
AC,GCP LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,-0.1666667,SXFP Index,0.905816
AC,GFRD LN Equity,0,-0.2,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,0.8823529,SXQP Index,1.072337
AC,GFS LN Equity,0,-0.8,Support Services,Industrial Goods & Services,Industrials,0.8396947,SXNP Index,0.650126
AC,GLEN LN Equity,0,-3.7,Mining,Basic Resources,Basic Materials,-8.101918,SXPP Index,-0.653875
AC,GN5 ID Equity,0,-0.3,Support Services,Industrial Goods & Services,Industrials,0,SXNP Index,0.650126
AC,GNC LN Equity,0,-0.1,Food Producers,Food & Beverage,Consumer Goods,0.1077006,SX3P Index,1.030116
AC,GNK LN Equity,0,-0.1,Travel & Leisure,Travel & Leisure,Consumer Services,0,SXTP Index,0.6633038
AC,GNS LN Equity,0,-0.1,Pharmaceuticals & Biotechnology,Health Care,Health Care,1.977186,SXDP Index,0.9666694
AC,GOG LN Equity,0,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,-0.8962868,SXTP Index,0.6633038
AC,GPOR IX Equity,0,1.3,Real Estate Investment Trusts,Real Estate,Financials,-1.527252,SX86P Index,0.3669621
AC,GRG LN Equity,0,-0.2,Food & Drug Retailers,Retail,Consumer Services,0.2985075,SXRP Index,0.6456596
AC,GRI LN Equity,0,-0.2,Real Estate Investment & Services,Real Estate,Financials,0.2629849,SX86P Index,0.3669621
AC,GSK LN Equity,0,-6.5,Pharmaceuticals & Biotechnology,Health Care,Health Care,1.700501,SXDP Index,0.9666694
AC,GSS LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0.7256894,SXFP Index,0.905816
AC,GVC LN Equity,0,-1.1,Travel & Leisure,Travel & Leisure,Consumer Services,1.254826,SXTP Index,0.6633038
AC,HAS LN Equity,41.4,-0.5,Support Services,Industrial Goods & Services,Industrials,0.5482456,SXNP Index,0.650126
AC,HEI GR Equity,0,-0.5,Construction & Materials,Construction & Materials,Industrials,-0.5292479,SXOP Index,0.8841428
AC,HEI GY Equity,62.4,0,Construction & Materials,Construction & Materials,Industrials,0.504343,SXOP Index,0.8841428
AC,HEIA NA Equity,47.8,0,Beverages,Food & Beverage,Consumer Goods,1.799065,SX3P Index,1.030116
AC,HEN3 GR Equity,0,-0.9,Household Goods & Home Construction,Personal & Household Goods,Consumer Goods,0.09263548,SXQP Index,1.072337
AC,HFD LN Equity,0,-0.2,General Retailers,Retail,Consumer Services,0.9714286,SXRP Index,0.6456596
AC,HICL LN Equity,0,-0.2,Equity Investment Instruments,Financial Services,Financials,0.1393728,SXFP Index,0.905816
AC,HIK LN Equity,0,-0.2,Pharmaceuticals & Biotechnology,Health Care,Health Care,2.341839,SXDP Index,0.9666694
AC,HILS LN Equity,0,-0.1,Industrial Engineering,Industrial Goods & Services,Industrials,-0.6048387,SXNP Index,0.650126
AC,HL/ LN Equity,0,-0.5,Financial Services,Financial Services,Financials,0.8468052,SXFP Index,0.905816
AC,HLMA LN Equity,0,-1,Electronic & Electrical Equipment,Industrial Goods & Services,Industrials,-0.2227172,SXNP Index,0.650126
AC,HMSO LN Equity,0,2.7,Real Estate Investment Trusts,Real Estate,Financials,1.228879,SX86P Index,0.3669621
AC,HRI LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,-0.3787879,SXFP Index,0.905816
AC,HSBA LN Equity,0,-12.5,Banks,Banks,Financials,0.7727533,SX7P Index,0.6701741
AC,HSTG LN Equity,0,-0.2,Nonlife Insurance,Insurance,Financials,-6.106265,SXIP Index,1.062417
AC,HSV LN Equity,0,-0.2,Support Services,Industrial Goods & Services,Industrials,2.802691,SXNP Index,0.650126
AC,HSX LN Equity,0,-0.8,Nonlife Insurance,Insurance,Financials,-0.3309067,SXIP Index,1.062417
AC,HTG LN Equity,0,-0.2,"Oil Equipment, Services & Distribution",Oil & Gas,Oil & Gas,-0.6578947,SXEP Index,1.100116
AC,HVPE LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0.15625,SXFP Index,0.905816
AC,HWDN LN Equity,0,-0.6,Support Services,Industrial Goods & Services,Industrials,0.7183365,SXNP Index,0.650126
AC,IAG LN Equity,0,-1,Travel & Leisure,Travel & Leisure,Consumer Services,1.530925,SXTP Index,0.6633038
AC,IBST LN Equity,30.4,-0.2,Construction & Materials,Construction & Materials,Industrials,-0.06747638,SXOP Index,0.8841428
AC,ICP LN Equity,0,-0.6,Financial Services,Financial Services,Financials,0.4699248,SXFP Index,0.905816
AC,IFX GR Equity,0,-1.2,Technology Hardware & Equipment,Technology,Technology,-1.671309,SX8P Index,0.2669742
AC,IGG LN Equity,0,-0.6,Financial Services,Financial Services,Financials,-0.1762632,SXFP Index,0.905816
AC,IHG LN Equity,0,-0.8,Travel & Leisure,Travel & Leisure,Consumer Services,0.1934236,SXTP Index,0.6633038
AC,IHP LN Equity,0,-0.2,Financial Services,Financial Services,Financials,0.5494506,SXFP Index,0.905816
AC,III LN Equity,0,-0.8,Financial Services,Financial Services,Financials,0.1571268,SXFP Index,0.905816
AC,IMB LN Equity,0,-2.4,Tobacco,Personal & Household Goods,Consumer Goods,1.716207,SXQP Index,1.072337
AC,IMI LN Equity,0,-0.6,Industrial Engineering,Industrial Goods & Services,Industrials,-0.270514,SXNP Index,0.650126
AC,INCH LN Equity,0,-0.6,General Retailers,Retail,Consumer Services,1.109661,SXRP Index,0.6456596
AC,INDV LN Equity,0,-0.5,Pharmaceuticals & Biotechnology,Health Care,Health Care,0.5333334,SXDP Index,0.9666694
AC,INF LN Equity,0,-2,Media,Media,Consumer Services,0.0715137,SXMP Index,0.5542246
AC,INPP LN Equity,0,-0.2,Equity Investment Instruments,Financial Services,Financials,-0.140647,SXFP Index,0.905816
AC,INTU LN Equity,0,1.3,Real Estate Investment Trusts,Real Estate,Financials,0.5320638,SX86P Index,0.3669621
AC,INVP LN Equity,0,-0.7,Financial Services,Financial Services,Financials,1.849755,SXFP Index,0.905816
AC,IPO LN Equity,0,-0.1,Financial Services,Financial Services,Financials,-0.1538462,SXFP Index,0.905816
AC,ISAT LN Equity,0,-0.7,Mobile Telecommunications,Telecommunications,Telecommunications,-6.061719,SXKP Index,1.884442
AC,ITRK LN Equity,0,-0.8,Support Services,Industrial Goods & Services,Industrials,0.4265908,SXNP Index,0.650126
AC,ITV LN Equity,0,-1.3,Media,Media,Consumer Services,-0.05847953,SXMP Index,0.5542246
AC,IWG LN Equity,0,-0.4,Support Services,Industrial Goods & Services,Industrials,0.6666667,SXNP Index,0.650126
AC,JAM LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0.3571429,SXFP Index,0.905816
AC,JD/ LN Equity,0,-0.3,General Retailers,Retail,Consumer Services,0.1122083,SXRP Index,0.6456596
AC,JDW LN Equity,-27.2,-0.2,Travel & Leisure,Travel & Leisure,Consumer Services,0.08123477,SXTP Index,0.6633038
AC,JE/ LN Equity,0,-0.9,General Retailers,Retail,Consumer Services,2.074689,SXRP Index,0.6456596
AC,JEO LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0,SXFP Index,0.905816
AC,JFJ LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,-0.2188184,SXFP Index,0.905816
AC,JII LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0.5856515,SXFP Index,0.905816
AC,JLG LN Equity,0,-0.1,Financial Services,Financial Services,Financials,-0.2909091,SXFP Index,0.905816
AC,JLIF LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0,SXFP Index,0.905816
AC,JLT LN Equity,0,-0.1,Nonlife Insurance,Insurance,Financials,0.7788162,SXIP Index,1.062417
AC,JMAT LN Equity,0,-0.6,Chemicals,Chemicals,Basic Materials,0.1689665,SX4P Index,0.5173808
AC,JMG LN Equity,0,-0.1,Equity Investment Instruments,Financial Services,Financials,0.6009616,SXFP Index,0.905816
AC,JUP LN Equity,0,-0.4,Financial Services,Financial Services,Financials,1.163321,SXFP Index,0.905816
AC,JUST LN Equity,0,-0.2,Life Insurance,Insurance,Financials,1.949026,SXIP Index,1.062417
AC,KAZ LN Equity,0,-0.4,Mining,Basic Resources,Basic Materials,1.694915,SXPP Index,-0.653875
AC,KGF LN Equity,0,-1.3,General Retailers,Retail,Consumer Services,0.067659,SXRP Index,0.6456596
AC,KIE LN Equity,0,-0.1,Construction & Materials,Construction & Materials,Industrials,-0.4271223,SXOP Index,0.8841428
AC,KPN NA Equity,0,-0.5,Fixed Line Telecommunications,Telecommunications,Telecommunications,2.734375,SXKP Index,1.884442
AC,LAND LN Equity,80.9,5.2,Real Estate Investment Trusts,Real Estate,Financials,0.2516515,SX86P Index,0.3669621
AC,LGEN LN Equity,0,-1.4,Life Insurance,Insurance,Financials,0.843235,SXIP Index,1.062417
AC,LHA GR Equity,0,-0.5,Travel & Leisure,Travel & Leisure,Consumer Services,-0.734574,SXTP Index,0.6633038
AC,LHN FP Equity,-67.5,0,Construction & Materials,Construction & Materials,Industrials,-0.4374241,SXOP Index,0.8841428
AC,LINU GR Equity,0,-1.7,Chemicals,Chemicals,Basic Materials,-0.9300049,SX4P Index,0.5173808
